"address_detail_pid","address","postcode","mb_code16","lga_code","ste_name16","geom"
GAVIC421558244,"8 Prendergast Street","3450","20504860000","25430",Victoria,POINT (144.23700167 -37.07408686)
GAVIC423914911,"103 Main Road","3451","20505890000","25430",Victoria,POINT (144.20470922 -37.08970272)
GAVIC424620049,"36 Hoopers Road","3451","20632001830","25430",Victoria,POINT (144.26594952 -37.09680836)
GAVIC424373877,"5 French Court","3450","20504581000","25430",Victoria,POINT (144.20963002 -37.07843282)
GAVIC424718787,"18 Market Street","3451","20506492000","25430",Victoria,POINT (144.25330788 -37.14072265)
GAVIC420557857,"17 Reef Street","3463","20506322000","25430",Victoria,POINT (144.05841764 -37.01290538)
GAVIC420862289,"3 Hornsby Street","3463","20505420000","25430",Victoria,POINT (144.07196771 -36.99342217)
GAVIC414337017,"38 Maldon-Newstead Road","3462","20505520000","25430",Victoria,POINT (144.04554732 -37.06506591)
GAVIC424540823,"1 Lisle Gully Road","3463","20506321000","25430",Victoria,POINT (144.06357608 -37.00605342)
GAVIC420291528,"21 Church Street","3463","20631931020","25430",Victoria,POINT (144.06838473 -36.99195738)
GAVIC420573386,"26 Parker Street","3463","20505631000","25430",Victoria,POINT (144.06241408 -36.99020305)
GAVIC424238482,"31 Fryers Street","3451","20505740000","25430",Victoria,POINT (144.16564584 -37.14894138)
GAVIC421514034,"1 Pyrenees Highway","3462","20505580000","25430",Victoria,POINT (144.05999438 -37.10725451)
GAVIC421775871,"3 Wright Street","3448","20632004380","25430",Victoria,POINT (144.33254723 -37.10109339)
GAVIC423510452,"8 Pohlman Street","3523","20217500000","22620",Victoria,POINT (144.70475692 -36.91537242)
GAVIC414379771,"49 Northern Highway","3523","20217240000","22620",Victoria,POINT (144.73111927 -36.94583381)
GAVIC411552381,"2 Ryans Lane","3523","20631964980","22620",Victoria,POINT (144.69525679 -36.91717275)
GAVIC419748634,"9 Doolan Crescent","3523","20218160000","22620",Victoria,POINT (144.78834087 -36.92541097)
GAVIC421800140,"35 Burns Street","3551","20217670000","22620",Victoria,POINT (144.50114151 -36.79020025)
GAVIC411538170,"9 Routledge Street","3523","20217150000","22620",Victoria,POINT (144.69932282 -36.91018636)
GAVIC420040280,"18 Herriot Street","3523","20218180000","22620",Victoria,POINT (144.70647128 -36.92266321)
GAVIC423828559,"135 Heathcote-North Costerfield Road","3523","20217900000","22620",Victoria,POINT (144.71031508 -36.90897932)
GAVIC420955076,"86 Palling Road","3523","20217680000","22620",Victoria,POINT (144.76378424 -36.94558087)
GAVIC414398535,"13 Campaspe Drive","3551","20217480000","22620",Victoria,POINT (144.50705483 -36.78686835)
GAVIC419658658,"39 Beauchamp Street","3444","20352410000","24130",Victoria,POINT (144.45329288 -37.2425867)
GAVIC421180421,"24 Donnithorne Street","3444","20352740000","24130",Victoria,POINT (144.44901663 -37.25068821)
GAVIC424046711,"54 Piper Street","3444","20352781000","24130",Victoria,POINT (144.44973464 -37.2440724)
GAVIC414342207,"36 Hutton Street","3444","20352270000","24130",Victoria,POINT (144.44903122 -37.2462151)
GAVIC419841752,"4 Goode Street","3444","20631984240","24130",Victoria,POINT (144.46134892 -37.25450295)
GAVIC423901577,"19 Bennett Street","3446","20352620000","24130",Victoria,POINT (144.3740606 -37.1852449)
GAVIC421485430,"19 Lauriston Street","3444","20352400000","24130",Victoria,POINT (144.45570899 -37.24778738)
GAVIC423505875,"95 Edgecombe Street","3444","20352330000","24130",Victoria,POINT (144.46328014 -37.24534608)
GAVIC420254318,"94 Beauchamp Street","3444","20352990000","24130",Victoria,POINT (144.44811728 -37.2416695)
GAVIC421766532,"6 Buckland Street","3442","20355920000","24130",Victoria,POINT (144.53280535 -37.3541183)
GAVIC421493637,"42 Old Lancefield Road","3442","20356491000","24130",Victoria,POINT (144.53923088 -37.33779304)
GAVIC421784632,"333 Ashbourne Road","3442","20354870000","24130",Victoria,POINT (144.50254919 -37.37978619)
GAVIC421168017,"1 Hendley Street","3442","20356250000","24130",Victoria,POINT (144.51997573 -37.35491456)
GAVIC419701047,"11 Samuel Court","3442","20355940000","24130",Victoria,POINT (144.53911887 -37.35581907)
GAVIC421952465,"155 Garner Quadrant","3442","20356150000","24130",Victoria,POINT (144.52303923 -37.37039559)
GAVIC419697249,"85 Mahoneys Road","3442","20354880000","24130",Victoria,POINT (144.51279425 -37.35857939)
GAVIC420413400,"127 Slatey Creek Road","3442","20354750000","24130",Victoria,POINT (144.51029581 -37.38227071)
GAVIC421493644,"9 Banksia Court","3442","20355030000","24130",Victoria,POINT (144.53609195 -37.33931402)
GAVIC423850610,"10 Stephens Street","3442","20354690000","24130",Victoria,POINT (144.53706937 -37.34194603)
GAVIC414438420,"22 South Street","3558","20217970000","22620",Victoria,POINT (144.60726105 -36.50070664)
GAVIC420900834,"19 Tyler Street","3557","20217440000","22620",Victoria,POINT (144.51205914 -36.6149368)
GAVIC420900825,"23 Jeffrey Street","3558","20217660000","22620",Victoria,POINT (144.61315216 -36.49452216)
GAVIC423233262,"90 Robertson Street","3570","20217370000","22620",Victoria,POINT (144.1994642 -36.53735078)
GAVIC414433610,"13 Pound Street","3570","20218230000","22620",Victoria,POINT (144.20447827 -36.54017366)
GAVIC420627272,"33 Simmie Street","3558","20216700000","22620",Victoria,POINT (144.60643743 -36.49508922)
GAVIC411307478,"4/4 Jeffrey Street","3558","20217320000","22620",Victoria,POINT (144.61297878 -36.49558285)
GAVIC421774898,"97 Williams Road","3556","20215300000","22620",Victoria,POINT (144.20890699 -36.70658018)
GAVIC420017375,"68 Main Street","3556","20218020000","22620",Victoria,POINT (144.19199806 -36.59439458)
GAVIC421950543,"16 Tyler Street","3557","20216690000","22620",Victoria,POINT (144.51154153 -36.61503353)
GAVIC424779635,"10 Brougham Street","3516","20351880000","23940",Victoria,POINT (143.94386888 -36.60011754)
GAVIC421167632,"37 Tarnagulla Road","3517","20352033000","23940",Victoria,POINT (143.87151159 -36.58148262)
GAVIC420747204,"60 Kelly Street","3575","20351251000","23940",Victoria,POINT (144.11484484 -36.05123997)
GAVIC422204308,"2044 Wimmera Highway","3551","20352230000","23940",Victoria,POINT (143.90984007 -36.73849737)
GAVIC420366615,"32 Barber Street","3575","20351241000","23940",Victoria,POINT (144.11484151 -36.05888296)
GAVIC420988621,"5 Nardoo Court","3518","20351822000","23940",Victoria,POINT (143.61289775 -36.41430382)
GAVIC423968536,"71 Grant Street","3517","20352044000","23940",Victoria,POINT (143.86885554 -36.57377064)
GAVIC423763339,"39 High Street","3518","20351802000","23940",Victoria,POINT (143.6143588 -36.42023646)
GAVIC419759742,"26 Ring Road","3537","20351130000","23940",Victoria,POINT (143.71963462 -36.1248976)
GAVIC420888410,"22 Rede Street","3518","20351742000","23940",Victoria,POINT (143.61389342 -36.42305454)
GAVIC425562325,"42 High Street","3331","20631992610","22490",Victoria,POINT (144.16875125 -38.04843731)
GAVIC421997257,"20 Milton Street","3331","20203270000","22490",Victoria,POINT (144.16895418 -38.04511264)
GAVIC422314263,"4 Oban Lane","3331","20203111000","22490",Victoria,POINT (144.17452836 -38.05528902)
GAVIC419641199,"5 Glenbrae Court","3331","20202610000","22490",Victoria,POINT (144.16445045 -38.05575042)
GAVIC420222576,"30 Milton Street","3331","20631926780","22490",Victoria,POINT (144.16774539 -38.0443299)
GAVIC420227860,"89 Kelly Road","3331","20631933540","22490",Victoria,POINT (144.17810039 -38.04280183)
GAVIC719202345,"24 Ewart Drive","3331","20632005930","22490",Victoria,POINT (144.16373551 -38.0456227)
GAVIC419662450,"22 Gwendoline Court","3331","20203490000","22490",Victoria,POINT (144.17887095 -38.03586165)
GAVIC414250352,"24 Knights Park Crescent","3331","20202920000","22490",Victoria,POINT (144.19162343 -38.04997319)
GAVIC424088214,"8 Shekkleton Road","3331","20631969530","22490",Victoria,POINT (144.16341198 -38.0493676)
GAVIC421174856,"10 Aitchison Street","3330","20202750000","22490",Victoria,POINT (143.71995975 -37.90234621)
GAVIC424741899,"127 Bakers Lane","3328","20631913300","22490",Victoria,POINT (144.01886052 -38.03141638)
GAVIC420262607,"37 Staughton Street","3333","20203570000","22490",Victoria,POINT (144.07539302 -37.84569169)
GAVIC421154014,"29 Mercer Street","3328","20203250000","22490",Victoria,POINT (144.06502968 -38.03272946)
GAVIC420244408,"12 Tolson Street","3332","20203550000","22490",Victoria,POINT (144.14259786 -37.96850957)
GAVIC420845900,"15 Beaton Lane","3329","20202950000","22490",Victoria,POINT (143.96498612 -38.01346227)
GAVIC420339492,"46 Peel Road","3321","20631975100","22490",Victoria,POINT (144.06968881 -38.10217583)
GAVIC414218876,"4 Mercer Street","3333","20203200000","22490",Victoria,POINT (144.07482731 -37.84183381)
GAVIC419943378,"80 Napier Street","3321","20203530000","22490",Victoria,POINT (144.06008373 -38.10193172)
GAVIC421822130,"55 Eagle Court","3328","20203241000","22490",Victoria,POINT (144.03366148 -38.01551119)
GAVIC424970967,"3 Reynolds Street","3241","20562180000","26490",Victoria,POINT (143.99483939 -38.24189213)
GAVIC420240145,"68 Harding Street","3241","20562510000","26490",Victoria,POINT (143.99567342 -38.24412636)
GAVIC421759715,"43 Hopkins Street","3241","20562682000","26490",Victoria,POINT (143.99841345 -38.23840164)
GAVIC421722870,"64 Hesse Street","3241","20561460000","26490",Victoria,POINT (143.98605388 -38.23960576)
GAVIC421743863,"5 Clerke Court","3240","20559550000","26490",Victoria,POINT (144.16946963 -38.24359644)
GAVIC420970604,"26 Greenfields Drive","3240","20559272000","26490",Victoria,POINT (144.16989333 -38.24988809)
GAVIC421465822,"815 Hendy Main Road","3240","20560621000","26490",Victoria,POINT (144.17517606 -38.24333497)
GAVIC419638553,"912 Hendy Main Road","3240","20560290000","26490",Victoria,POINT (144.17317487 -38.2520763)
GAVIC412647001,"12 Austin Street","3241","20562910000","26490",Victoria,POINT (143.99125162 -38.23750647)
GAVIC421479608,"5 Main Street","3241","20561440000","26490",Victoria,POINT (143.9908019 -38.24317387)
GAVIC421173330,"44 Cambra Road","3216","20253530000","22750",Victoria,POINT (144.33876721 -38.18238351)
GAVIC419659695,"17 Brocka Avenue","3216","20254162000","22750",Victoria,POINT (144.32888692 -38.17285198)
GAVIC421763178,"15 Crows Road","3216","20255951000","22750",Victoria,POINT (144.35193875 -38.18444089)
GAVIC420231325,"2 Prospect Avenue","3216","20252380000","22750",Victoria,POINT (144.34151291 -38.17716919)
GAVIC419637070,"1 James Street","3216","20253550000","22750",Victoria,POINT (144.34383191 -38.1842677)
GAVIC421461640,"33 Iona Avenue","3216","20253260000","22750",Victoria,POINT (144.32531695 -38.17656936)
GAVIC419656901,"80 Apex Avenue","3216","20253270000","22750",Victoria,POINT (144.32731461 -38.1806407)
GAVIC419663328,"49 Riverview Terrace","3216","20251080000","22750",Victoria,POINT (144.34573596 -38.1696513)
GAVIC421766852,"17 Jacobs Street","3216","20251040000","22750",Victoria,POINT (144.33446854 -38.17064701)
GAVIC421169149,"6 Mitchell Street","3216","20254220000","22750",Victoria,POINT (144.34802089 -38.1751191)
GAVIC423218252,"12 Haugh Street","3213","20244041000","22750",Victoria,POINT (144.33427687 -38.08286781)
GAVIC420856197,"146 Princess Road","3214","20239150000","22750",Victoria,POINT (144.34936853 -38.06901698)
GAVIC421722887,"24 Rose Avenue","3214","20241350000","22750",Victoria,POINT (144.36022561 -38.0876774)
GAVIC419953615,"8 Kincaid Court","3214","20240310000","22750",Victoria,POINT (144.34381723 -38.0845181)
GAVIC419635951,"17 Pembroke Street","3214","20239130000","22750",Victoria,POINT (144.35116525 -38.07000411)
GAVIC421747534,"59 Sharland Road","3214","20241450000","22750",Victoria,POINT (144.3697031 -38.06566184)
GAVIC421150410,"12 Fronsac Avenue","3214","20240680000","22750",Victoria,POINT (144.36053537 -38.0795018)
GAVIC419645003,"15 Peacock Avenue","3214","20241140000","22750",Victoria,POINT (144.34233497 -38.09118304)
GAVIC420230477,"506 Thompson Road","3214","20240900000","22750",Victoria,POINT (144.34696996 -38.09346651)
GAVIC419642959,"7 Corr Place","3213","20239190000","22750",Victoria,POINT (144.33414815 -38.08528595)
GAVIC420874137,"143 Swanston Street","3220","20244520000","22750",Victoria,POINT (144.3636851 -38.16002868)
GAVIC420223429,"42 Mckillop Street","3220","20245470000","22750",Victoria,POINT (144.35620352 -38.15315523)
GAVIC421454114,"22 Loch Street","3219","20244640000","22750",Victoria,POINT (144.37344035 -38.16068123)
GAVIC421718412,"10 Lomond Terrace","3219","20244880000","22750",Victoria,POINT (144.37678978 -38.16248495)
GAVIC420853392,"1 Fyans Street","3220","20246050000","22750",Victoria,POINT (144.35056236 -38.1603742)
GAVIC423129867,"18 Martin Street","3219","20245612000","22750",Victoria,POINT (144.3708814 -38.16586509)
GAVIC414107625,"2/88 Sydney Parade","3220","20246281000","22750",Victoria,POINT (144.37050924 -38.15443864)
GAVIC422443211,"6/35 Fyans Street","3220","20246060000","22750",Victoria,POINT (144.35308276 -38.16114829)
GAVIC421453476,"15 Lomond Terrace","3219","20245980000","22750",Victoria,POINT (144.37669978 -38.16297798)
GAVIC419957306,"100 Maud Street","3220","20245400000","22750",Victoria,POINT (144.36056014 -38.15552096)
GAVIC423346309,"67 Church Street","3218","20248290000","22750",Victoria,POINT (144.34510022 -38.13168825)
GAVIC419649493,"3 Evelyn Street","3218","20248630000","22750",Victoria,POINT (144.3352812 -38.13287013)
GAVIC420543979,"113 Clarence Street","3218","20247500000","22750",Victoria,POINT (144.33865826 -38.13884905)
GAVIC421733310,"18 Forfar Road","3215","20241710000","22750",Victoria,POINT (144.3248587 -38.11421643)
GAVIC419955709,"24 Lascelles Avenue","3218","20247940000","22750",Victoria,POINT (144.33540583 -38.13148866)
GAVIC419962534,"58 Clarence Street","3218","20246490000","22750",Victoria,POINT (144.34379447 -38.1391967)
GAVIC421740919,"25 Calvert Street","3215","20242120000","22750",Victoria,POINT (144.33211607 -38.12702894)
GAVIC421166610,"13 George Street","3218","20246700000","22750",Victoria,POINT (144.33873346 -38.14313009)
GAVIC421837919,"39 Spring Street","3218","20247460000","22750",Victoria,POINT (144.35017927 -38.14484353)
GAVIC411602085,"8/18 Bakewell Street","3218","20247930000","22750",Victoria,POINT (144.32169331 -38.13197253)
GAVIC421141654,"8 Drews Road","3216","20256124000","22750",Victoria,POINT (144.3573115 -38.1964486)
GAVIC421163566,"5 Garie Court","3216","20251630000","22750",Victoria,POINT (144.33051766 -38.20020553)
GAVIC419641333,"4 Bromage Court","3216","20251660000","22750",Victoria,POINT (144.33062119 -38.19830783)
GAVIC421719402,"45 Pioneer Road","3216","20253660000","22750",Victoria,POINT (144.33511421 -38.2025259)
GAVIC419645877,"8 Chardonnay Court","3216","20253870000","22750",Victoria,POINT (144.30535997 -38.20926485)
GAVIC423500605,"46 Willesden Drive","3216","20254613000","22750",Victoria,POINT (144.30854597 -38.2115363)
GAVIC419890752,"48 Burgundy Drive","3216","20256220000","22750",Victoria,POINT (144.30568726 -38.20537255)
GAVIC422275424,"158 Bailey Street","3216","20254521000","22750",Victoria,POINT (144.34694763 -38.19969249)
GAVIC420964565,"53 Monterey Drive","3216","20256250000","22750",Victoria,POINT (144.30958386 -38.20799687)
GAVIC424361921,"2/11 Michael Court","3216","20632003440","22750",Victoria,POINT (144.3490203 -38.2008808)
GAVIC421754832,"18 St Cloud Court","3216","20255350000","22750",Victoria,POINT (144.31738361 -38.15031319)
GAVIC420544283,"1 Strickland Avenue","3216","20254890000","22750",Victoria,POINT (144.31786724 -38.18209075)
GAVIC421152813,"14 Waddington Court","3216","20252440000","22750",Victoria,POINT (144.31838726 -38.18999709)
GAVIC421460284,"15 Roycroft Avenue","3216","20251433000","22750",Victoria,POINT (144.32289759 -38.18322115)
GAVIC421165200,"73 Belle Vue Avenue","3216","20251431000","22750",Victoria,POINT (144.32299762 -38.18105609)
GAVIC423437455,"1/76 Augustine Drive","3216","20631993540","22750",Victoria,POINT (144.31265987 -38.19449655)
GAVIC424893227,"59 Woolondoon Drive","3216","20631902730","22750",Victoria,POINT (144.29787371 -38.1692224)
GAVIC419647610,"2 Patern Street","3216","20631921390","22750",Victoria,POINT (144.32312421 -38.17390643)
GAVIC420862635,"1 Maus Street","3216","20631987890","22750",Victoria,POINT (144.3218913 -38.17520245)
GAVIC420273906,"246 Roslyn Road","3216","20631963640","22750",Victoria,POINT (144.31409417 -38.17178945)
GAVIC420869941,"1 Stryder Court","3212","20243312000","22750",Victoria,POINT (144.40765301 -38.01489079)
GAVIC420249819,"15 St Andrews Drive","3212","20264130000","22750",Victoria,POINT (144.43373607 -38.01000814)
GAVIC420869978,"20 Karlton Close","3212","20243701000","22750",Victoria,POINT (144.35566547 -38.05654436)
GAVIC420239785,"265 Patullos Road","3212","20242060000","22750",Victoria,POINT (144.36687088 -38.01937523)
GAVIC421432389,"22 Forest Road","3212","20241980000","22750",Victoria,POINT (144.39582427 -38.0247119)
GAVIC419939783,"8 Boulder Court","3212","20240410000","22750",Victoria,POINT (144.41149175 -38.0303533)
